word	count	occurrence
"burger,"	1	1
burger-	1	1
villavaso	1	1
dulled	1	1
poo-pooing	1	1
tuni	1	1
tuno	1	1
preachy	1	1
re-soled	1	1
price..	1	1
had-we	1	1
pandas	1	1
places/shops/snack/food	1	1
echoed	1	1
echoey	1	1
stoudt	1	1
maxima	1	1
tighly	1	1
awe-inspiring	1	1
*upon	1	1
chaste	1	1
exclaiming	1	1
nydi	1	1
succeeding	1	1
re-clarified	1	1
enterd	1	1
placeholders	1	1
torrance	1	1
keeley	1	1
primered	1	1
pre-bachelorette	1	1
polynenias	1	1
pre-printed	1	1
waste-of-space	1	1
bushy	1	1
occurring	1	1
paraphrase	1	1
trememdous	1	1
you..best	1	1
guys/gals	1	1
oly	1	1
dauphine	1	1
preschiutto	1	1
ruffled	1	1
witte	1	1
un'ottima	1	1
cinna-scents	1	1
wet/messy	1	1
mildewed	1	1
family-owned/run	1	1
sandwhichy	1	1
terraces	1	1
*squeal*	1	1
old-school-ish-ness	1	1
emits	1	1
la..	1	1
quasi-fresh	1	1
proscuitoo	1	1
spaniards	1	1
wildfires	1	1
cell-free	1	1
pool/garden/aviary	1	1
sumptious	1	1
uncluttered	1	1
fillaseat	1	1
super/great/mega	1	1
cosmeticimprovementus	1	1
b-	1	1
full-calorie	1	1
corn-starchy	1	1
underestimated	1	1
molding	1	1
fan-tab-u-lous	1	1
bullsh*t.	1	1
reinventing	1	1
all-you-can-drink	1	1
bigne	1	1
group-on	1	1
artistically	1	1
.inkjet	1	1
regurgitating	1	1
clappers	1	1
weaties	1	1
warma	1	1
zane	1	1
refreshed-and	1	1
zany	1	1
indigent	1	1
20/each	1	1
shot/drink	1	1
rollins	1	1
too-long	1	1
twinkle	1	1
quandary	1	1
warm/	1	1
oooohh	1	1
quality/inexpensive	1	1
restaurateurs	1	1
shimmy	1	1
doted	1	1
fawned	1	1
watsu	1	1
fritto	1	1
fritti	1	1
1-3am	1	1
plainest	1	1
serloin	1	1
efficiencies	1	1
ok-maybe	1	1
fatigues	1	1
revamping	1	1
navigable	1	1
causa-not	1	1
it.for	1	1
launchers	1	1
'yuck	1	1
4.85	1	1
85	1	1
18-month	1	1
tricycle	1	1
54.95	1	1
presctiption	1	1
insignificant	1	1
ab-fab	1	1
prediction	1	1
creemy	1	1
can't-go-wrong	1	1
noonish	1	1
elton	1	1
rocher	1	1
urself	1	1
day/next	1	1
axel	1	1
return..	1	1
crooks	1	1
sit..sit..no	1	1
cute-girl-behind-the-counter-taking-orders	1	1
jareds	1	1
creepiest	1	1
ill-inducing	1	1
banister	1	1
fistfuls	1	1
22	1	1
bikepath	1	1
4.2	1	1
troth	1	1
self-serf	1	1
faience	1	1
chicken/beef/veggie	1	1
.muy	1	1
br	1	1
and.did	1	1
coinciding	1	1
residual	1	1
visitied	1	1
focacia	1	1
twinkish	1	1
overlap-cudos	1	1
just-lazy-enough	1	1
shoddier	1	1
wanding	1	1
again.we	1	1
high-speed	1	1
gymbunnies/rats	1	1
tax/tip	1	1
tailing	1	1
cenpho-centric	1	1
dip-i	1	1
spearmint	1	1
*you	1	1
whaaaat	1	1
everyplace	1	1
logon	1	1
talking/texting	1	1
mauled	1	1
lazyboy	1	1
afternoon.my	1	1
f*ing	1	1
feel..dark	1	1
adorable-i	1	1
bress	1	1
divides	1	1
latta	1	1
sweet/bitter	1	1
first..	1	1
blizzard-style	1	1
priv??	1	1
betos	1	1
profile..	1	1
early-	1	1
swivel-chair	1	1
reattached	1	1
magoo	1	1
*decor	1	1
relegate	1	1
sunset-hued	1	1
9-stamp	1	1
930	1	1
937	1	1
hemingway	1	1
deviant	1	1
1.00+	1	1
see-me	1	1
recker	1	1
chromatic	1	1
you-bravo	1	1
absloutly	1	1
similarily	1	1
ma??ana	1	1
truckload	1	1
look-alike	1	1
bakery/coffee	1	1
wursts	1	1
'can	1	1
lowkey	1	1
expectedly	1	1
jonny	1	1
pbcs	1	1
livens	1	1
sears.com	1	1
cheeseteaks	1	1
sexually	1	1
oh-so-juicy	1	1
small-	1	1
prelude	1	1
retaliate	1	1
"560,000"	1	1
bass-	1	1
rubdown	1	1
burger/fries	1	1
tall-	1	1
psssst	1	1
80's/early	1	1
smalls	1	1
goona	1	1
prostitutes	1	1
spooning	1	1
pat-downs	1	1
thingamajigs	1	1
flanders	1	1
price-range	1	1
occaision	1	1
real.-keratin	1	1
3-5pm	1	1
sneaks	1	1
balestrino	1	1
beautful	1	1
kbbq	1	1
not-quite-stiff-enough	1	1
hour**	1	1
judgements	1	1
bars/	1	1
coldcuts	1	1
starfish	1	1
mirroring	1	1
flatscreen	1	1
artifact	1	1
#NAME?	1	1
caulflower	1	1
6-inch	1	1
suicide-soda	1	1
kubla	1	1
new-to-me	1	1
texax-style	1	1
aahing	1	1
fiamma	1	1
4-7pm	1	1
crumblier	1	1
13-Oct	1	1
twinkies	1	1
decent.this	1	1
sac	1	1
waukeegan	1	1
half-indoor	1	1
sag	1	1
70-covered	1	1
rained	1	1
fresheners	1	1
flatness	1	1
nots	1	1
.sorry	1	1
char-burger	1	1
roadside	1	1
'questionable	1	1
maggianos	1	1
tally	1	1
hootie	1	1
paged	1	1
hootin	1	1
unattractively	1	1
afternoon-	1	1
ariba	1	1
peice	1	1
15cents	1	1
defeating	1	1
something.	1	1
not-	1	1
salw	1	1
beckham	1	1
#NAME?	1	1
cortina	1	1
waaaayyy	1	1
belittled	1	1
modernphoenix.net	1	1
absoluely	1	1
cloak	1	1
weekends.get	1	1
hostess/waitress/owner	1	1
slob	1	1
teary	1	1
carefree/cave	1	1
noize	1	1
soy-lime	1	1
condemning	1	1
whaaat	1	1
absurdly	1	1
right-next-door	1	1
seat..	1	1
captions	1	1
05.27.12	1	1
portugese-style	1	1
palmilla	1	1
diddly	1	1
etouffe	1	1
chiatarra	1	1
surfboards	1	1
forsake	1	1
horriable	1	1
gratefully	1	1
crap..or	1	1
cedric	1	1
mosquitoe	1	1
happyhour	1	1
successories	1	1
..sooo	1	1
como	1	1
3rd/4th	1	1
krunk	1	1
meal-	1	1
cabin-like	1	1
boas	1	1
dutiful	1	1
narcissistic	1	1
frisko	1	1
'tinny	1	1
miso-mayo	1	1
"staff,"	1	1
foxtrot	1	1
diatribe	1	1
top-off	1	1
lost-	1	1
utube	1	1
dhea	1	1
youfits	1	1
intimately	1	1
constituency	1	1
10..	1	1
primus	1	1
humbolt	1	1
sauce..very	1	1
canon	1	1
tases	1	1
speedway	1	1
b.o.	1	1
5w30	1	1
blab	1	1
macy*s	1	1
spunk	1	1
helpfully	1	1
surveillance	1	1
honeywell	1	1
vandalism	1	1
unhygienic	1	1
inoffensive	1	1
main-stage	1	1
boys/discount	1	1
maturely	1	1
glassware.i	1	1
births	1	1
deidre	1	1
groddy	1	1
chioce..	1	1
clothes-wise	1	1
scissor-cut	1	1
hubba	1	1
it.i	1	1
venue/team	1	1
grumps	1	1
hernando	1	1
lunch/happy	1	1
box/can	1	1
4/16/2009	1	1
marshallows	1	1
slime	1	1
219	1	1
bbq/spaghetti	1	1
slocombe	1	1
21-	1	1
vantagepoint	1	1
theeeenk	1	1
briefings	1	1
con-artists	1	1
after-effects	1	1
'oo	1	1
boodles	1	1
patrollers	1	1
bravery	1	1
products..very	1	1
tarp	1	1
2miles	1	1
brians	1	1
gauchos	1	1
churchhill	1	1
mac'n'cheese	1	1
brits	1	1
star.the	1	1
select=cwp2gvxylem_8bcofcmphq	1	1
chiropractic-	1	1
spurs	1	1
dds	1	1
gameday	1	1
ilike	1	1
parmensan	1	1
12/8.i	1	1
fast-casual	1	1
forgetfulness	1	1
99cent	1	1
senora	1	1
eomma	1	1
hawkers	1	1
localist	1	1
favorito	1	1
bong	1	1
",or"	1	1
eye-watering	1	1
100-degree	1	1
stony	1	1
uh-maz-balls	1	1
agreed-	1	1
5-6pm	1	1
event..	1	1
poopoo	1	1
racquet	1	1
.closed	1	1
newstands	1	1
italia	1	1
batter-batter-batter-swing	1	1
emoloyee	1	1
'casey	1	1
cheese-less	1	1
wabbits	1	1
takee-outee	1	1
gliding	1	1
aide	1	1
offerings..then	1	1
fruitfulness	1	1
one-handed	1	1
dish-	1	1
antipastas	1	1
cnbc	1	1
eye-oh-lee	1	1
aoout	1	1
unregrettably	1	1
tshirt	1	1
bar-o-sauruses	1	1
pizza-wood	1	1
===========================================	1	1
feud	1	1
chicken-fried-chicken	1	1
1110	1	1
concept..	1	1
low-dollar	1	1
herb-roasted	1	1
dented	1	1
a7k1sh4dgk5unxnulae2jg	1	1
imminently	1	1
skewer..	1	1
zero-spot	1	1
fraudulent	1	1
re-registered	1	1
convesations	1	1
chicken/fries	1	1
warm-weather	1	1
sqewers	1	1
lurks	1	1
agghhhh	1	1
bassett	1	1
look-see	1	1
sulfate	1	1
bilked	1	1
payinf	1	1
it-it	1	1
bellybutton	1	1
swallows	1	1
"1,500"	1	1
subconsciousness	1	1
over-sugar	1	1
laub	1	1
venezuela	1	1
shoulder-to-shoulder	1	1
laud	1	1
spiderman	1	1
heapin	1	1
89.99	1	1
medium-spicy	1	1
not-so-memorable	1	1
poise	1	1
stickered	1	1
mentalist	1	1
it..lol	1	1
tricolor	1	1
break-outs	1	1
carriages	1	1
destitute	1	1
more-so	1	1
hick	1	1
#NAME?	1	1
chandler/scottsdale	1	1
fucks	1	1
fava	1	1
fullness	1	1
andddd	1	1
overbooking	1	1
staff..not	1	1
concluding	1	1
outdone	1	1
strawberries-watery	1	1
out..would	1	1
re-invent	1	1
hcg/hgh	1	1
infrequently	1	1
chiles..	1	1
some/most	1	1
240	1	1
shorthand	1	1
vid	1	1
resort-casino	1	1
vin	1	1
batshit	1	1
apprised	1	1
whimsically	1	1
crusader	1	1
sexiness	1	1
leg/foot	1	1
wavering	1	1
refueling	1	1
preloaded	1	1
cokolwiek	1	1
hamster	1	1
teed	1	1
emission	1	1
sauza	1	1
dissident	1	1
objections	1	1
semi-liked	1	1
blemishes	1	1
kochujang	1	1
watch/chat	1	1
converts	1	1
blarney	1	1
lavina	1	1
mill/college/baseline	1	1
stony-faced	1	1
full-swing	1	1
sauvion	1	1
eeeeehhh	1	1
entegrity	1	1
brushcetta-	1	1
chicharritas	1	1
volition	1	1
reattachment	1	1
tailpieces	1	1
sa-te	1	1
we-are-so-german	1	1
unavailble	1	1
flour-y	1	1
vijay	1	1
screeners	1	1
wreaks	1	1
food..good	1	1
passages	1	1
ith	1	1
incessantly	1	1
vietmanese	1	1
itb	1	1
great~	1	1
greate	1	1
ncie	1	1
rice/noodle	1	1
licks	1	1
ethiopia	1	1
*enteric	1	1
alli	1	1
beouef	1	1
s'dale	1	1
ally	1	1
motley	1	1
jjs	1	1
snowball	1	1
jarson	1	1
cantaloupe..had	1	1
blackmill	1	1
protein-the	1	1
reticent	1	1
in'n'out	1	1
pleaseeeeeeeeeeeee	1	1
coping	1	1
m-r_udfhbb3crxab_pzpmw	1	1
"all,"	1	1
labeling	1	1
.christ	1	1
reassures	1	1
royality	1	1
electrotherapy	1	1
wateringly	1	1
flavours-	1	1
embarass	1	1
table/yelp	1	1
kamut	1	1
flies/gnats	1	1
priveledged	1	1
spellings..	1	1
clutched	1	1
gorgeously-presented	1	1
ftc	1	1
fte	1	1
egypt	1	1
nervously	1	1
ladel-	1	1
cockpit	1	1
nonspicy	1	1
#NAME?	1	1
hawkeye	1	1
_eat	1	1
hair-do	1	1
retainer	1	1
upper-lipped	1	1
anecdote	1	1
unmanned	1	1
'enclosed	1	1
exhibited	1	1
ft.	1	1
6.08	1	1
ciabatta-style	1	1
*piece	1	1
'zbq	1	1
kobi	1	1
2/2/11-	1	1
contended	1	1
experience..learn	1	1
gennaro	1	1
amcor	1	1
forevermore	1	1
name-brand	1	1
northbound	1	1
glittercake	1	1
country-store	1	1
zeus	1	1
broken-legged	1	1
pop-tarts	1	1
depressingly	1	1
location/team	1	1
croquettas	1	1
girlish/boyish	1	1
.sweet	1	1
hummus-y	1	1
busser/helper/whatever	1	1
disrespected	1	1
custard-	1	1
pennywort	1	1
refrain	1	1
11/2/2010	1	1
multipurpose	1	1
classing	1	1
hostel..	1	1
sausage-fest	1	1
cornichons	1	1
11:21am	1	1
recent-y	1	1
un-stuffy	1	1
selected=btfqyxf2uccas_x5f5zheg	1	1
interesting/tasty	1	1
install/repair	1	1
monsiuer	1	1
person/dog	1	1
bartender/our	1	1
hgh	1	1
severly	1	1
ancillary	1	1
black-belt	1	1
night-to-night	1	1
taxidermist	1	1
do..this	1	1
unused	1	1
size..i	1	1
colliding	1	1
corn-on-the-cob	1	1
offensively	1	1
customer..	1	1
coffee/small	1	1
re-formed	1	1
donkeys	1	1
carmilizer	1	1
emcee	1	1
preperation	1	1
barbra	1	1
outvoted	1	1
bisques	1	1
shot..	1	1
dub-dub	1	1
equity	1	1
cleavage-baring	1	1
scuff	1	1
chewy-but-crunchy	1	1
phoenix-camelback	1	1
weeks*	1	1
less-painful	1	1
cold-ish	1	1
standers	1	1
disregarding	1	1
weaved	1	1
preying	1	1
hyperbolic	1	1
italian/sicilian	1	1
serving-size	1	1
rivet	1	1
super-clean	1	1
ask..	1	1
creator	1	1
manged	1	1
barkers	1	1
sauce..but	1	1
estalishment	1	1
pool/gym/spa	1	1
improve-	1	1
rejecting	1	1
hardship	1	1
brick-oven	1	1
more-less	1	1
11-year-old	1	1
tues-sun	1	1
misgiving	1	1
incinerated	1	1
authentico	1	1
non-coastal	1	1
prospects	1	1
//www.yelp.com/biz/la-bocca-urban-pizzeria-wine-bar-tempe	1	1
pdx	1	1
tootin	1	1
giagantic	1	1
spiget	1	1
noodle/rice	1	1
port-a-pottys	1	1
lumps/springs	1	1
northeastern	1	1
churns	1	1
wiseass	1	1
devin	1	1
lizardy	1	1
machi	1	1
12-incher	1	1
practicly	1	1
red-bearded	1	1
practicle	1	1
xao	1	1
125-acre	1	1
hing	1	1
deduced	1	1
sleeved	1	1
upstart	1	1
chanlder	1	1
minx	1	1
creeper	1	1
coppola	1	1
skrilla	1	1
definate	1	1
smile-less	1	1
aestitician	1	1
orchata	1	1
zeppoles	1	1
calculator	1	1
#NAME?	1	1
.but-	1	1
tripla	1	1
centennial	1	1
shorten	1	1
fryalotor	1	1
6.2.2013	1	1
potaje	1	1
though.the	1	1
snail	1	1
childfree.org	1	1
chochinita	1	1
250th	1	1
grateful..	1	1
optomotrist	1	1
mirliton	1	1
post-class	1	1
infertility	1	1
commoners	1	1
north..	1	1
strobe	1	1
re-hydrating	1	1
11:20	1	1
.awsome	1	1
arrests	1	1
guac-licious	1	1
monther-in-law	1	1
avios	1	1
night-time	1	1
sojack	1	1
oberon	1	1
submissions	1	1
hi-def	1	1
trickin	1	1
post-dinner	1	1
330	1	1
gynormous	1	1
distrusted	1	1
macy's	1	1
chopstcks	1	1
imposed	1	1
atmospshere	1	1
hommus	1	1
slack-jawed	1	1
koolada	1	1
tunnels	1	1
carryon	1	1
restaurants/sushi	1	1
fish..i	1	1
horst	1	1
dino	1	1
molina	1	1
maintance	1	1
w/italian	1	1
lowball	1	1
mortuary	1	1
mummy	1	1
rugelach	1	1
vietnamese-owned	1	1
__________	1	1
perfectly-textured	1	1
heart-stoppingly	1	1
clancy	1	1
cheered	1	1
crowd..	1	1
15/night	1	1
personality-deprived	1	1
"1,200"	1	1
exaggerated	1	1
say..	1	1
well-received	1	1
transients	1	1
server/management	1	1
libery	1	1
echeck-in	1	1
servery	1	1
prideful	1	1
no-name	1	1
rock-concert	1	1
'bucks	1	1
bank-like	1	1
stakeout	1	1
turned*	1	1
sonorand	1	1
avengers	1	1
greasewood	1	1
crossstitch	1	1
brooks/meryl	1	1
chocolately	1	1
cheesesteak.and	1	1
dacquios	1	1
ex-pres	1	1
pho-	1	1
two-pc	1	1
corvina	1	1
.phx	1	1
select=5g_nz1dhbewqzbre0cbclg	1	1
mani-pedis	1	1
boomers	1	1
oddity	1	1
sale..	1	1
lost/	1	1
surpassing	1	1
cheesecake/sweet	1	1
skimming	1	1
dod	1	1
i..i	1	1
hummers	1	1
arepas-	1	1
edwards	1	1
stepchild	1	1
degenerative	1	1
hxj4aoapioaoslf-qzxpkg	1	1
scrum	1	1
bussing	1	1
beveridges	1	1
edges..not	1	1
addiction-level	1	1
perfer	1	1
non-fast	1	1
consumes	1	1
shmeh	1	1
menchies	1	1
harks	1	1
peanut-spicy	1	1
15-min	1	1
illustrates	1	1
do??a	1	1
aquatic	1	1
continue-	1	1
bedrooms/bathrooms	1	1
outgrowing	1	1
naanwich	1	1
exteror	1	1
original/avant	1	1
sashami	1	1
cheapa	1	1
postings	1	1
*crickets*	1	1
cherry-chocolate	1	1
place..go	1	1
grandson/gramma	1	1
chilli-	1	1
waveforms	1	1
usualyl	1	1
21.29	1	1
goji	1	1
phoenix..very	1	1
gojo	1	1
overshadows	1	1
plate-lunch	1	1
7:00pm	1	1
*are*	1	1
yayyy	1	1
responce..	1	1
bismol	1	1
tex-mex-y	1	1
ct.	1	1
lolly	1	1
serioulsy	1	1
bagutte	1	1
ensymada	1	1
jaliscan	1	1
incidently	1	1
one-at-a-time	1	1
dips..	1	1
5:03	1	1
5:05	1	1
grandchild	1	1
defeat	1	1
spice-numbed	1	1
slogging	1	1
..why	1	1
select=2ttmiwelpdf0bmwsj0oyma	1	1
retoxing	1	1
ratcheted	1	1
settebello	1	1
3-hour	1	1
zit	1	1
apprecaited	1	1
#NAME?	1	1
uber-health	1	1
drinking/eating	1	1
chinamex	1	1
30-Nov	1	1
carevero	1	1
phos	1	1
#NAME?	1	1
suffocatingly	1	1
100000th	1	1
bally	1	1
emerson	1	1
1.49	1	1
procedures/follow-ups	1	1
thia	1	1
spiffed	1	1
food-like	1	1
reeds	1	1
was..even	1	1
pieced	1	1
purposed	1	1
reynolds	1	1
smelled/looked	1	1
rippin	1	1
declinded	1	1
charming-we	1	1
medicare	1	1
yelp-foodie	1	1
unbelieveble	1	1
halter	1	1
halted	1	1
1:15pm	1	1
vineyards	1	1
preferring	1	1
quesadilla-	1	1
ipa-battered	1	1
muppets	1	1
redundant	1	1
m.b.a.	1	1
hood..	1	1
appetized	1	1
toss-ins	1	1
q/jack	1	1
massage-amazing	1	1
7-year-old	1	1
drill-instructor	1	1
salume	1	1
freeof	1	1
sacriligious	1	1
silken	1	1
derelict	1	1
freeon	1	1
v8-esque	1	1
elites	1	1
bolting	1	1
entree.no	1	1
hand-squeezed	1	1
can-sized	1	1
coleslaws	1	1
eople	1	1
mock-newspapers	1	1
cush	1	1
crreeeppp	1	1
elite-	1	1
4:45	1	1
photohunt	1	1
nonsmoking	1	1
basil-infused	1	1
thumpa-thumpa	1	1
expels	1	1
persia	1	1
wielgot	1	1
exacerbated	1	1
pat-down	1	1
donzo	1	1
re-filling	1	1
107th	1	1
capellini	1	1
england/new	1	1
honny	1	1
bar/counter	1	1
johnathan	1	1
gardner	1	1
embarrass	1	1
shum	1	1
potato-type	1	1
scars	1	1
curtious	1	1
preffer	1	1
rothstein	1	1
battin	1	1
valet-only	1	1
lagunitas	1	1
girl-sized	1	1
..terrible	1	1
pseudo-mexican	1	1
behaves	1	1
//www.nytimes.com/2012/12/11/business/jared-fogle-subway-guy-on-being-recognized-in-airports.html	1	1
suburbanite	1	1
havey	1	1
ingersoll	1	1
boys/girls	1	1
haved	1	1
little-bit-hipster	1	1
drive-way	1	1
dry/cold	1	1
woodford	1	1
his/charleen	1	1
dowel	1	1
qr	1	1
viewer	1	1
volcom	1	1
tempera	1	1
illuminated	1	1
ch??teauneuf-du-pape	1	1
preti	1	1
re-post	1	1
desertsmokebbq	1	1
miserly	1	1
calculus	1	1
underarm	1	1
toc	1	1
ungratifying	1	1
succumbing	1	1
vultures	1	1
fervent	1	1
yeeech	1	1
enlish	1	1
cks	1	1
ex-husband	1	1
*righteous	1	1
fly-by-wire	1	1
rolls..you	1	1
price-point	1	1
#NAME?	1	1
babybliss	1	1
'ish	1	1
luck/	1	1
gps/maps	1	1
high-hopped	1	1
versailles	1	1
friend`s	1	1
95.5	1	1
demaria	1	1
sangiovese	1	1
cranks	1	1
lucks	1	1
wiggle	1	1
*great*	1	1
na??vely	1	1
#NAME?	1	1
finest*	1	1
usaa..	1	1
whoooooo	1	1
monstrosities	1	1
24hrs	1	1
flopped	1	1
eywgbtaczclhq4cyxbo_yq	1	1
configured	1	1
borther	1	1
bty	1	1
mexigrub	1	1
surprise..	1	1
jurassic	1	1
cause=bomb	1	1
accordingly..	1	1
wirh	1	1
zegeney	1	1
flavor-neutral	1	1
unravel	1	1
650	1	1
youll	1	1
greatful	1	1
sushi/sashami	1	1
non-draft	1	1
dartboard	1	1
specious	1	1
coyles	1	1
patons..creating	1	1
brocks	1	1
930p	1	1
yelpdom	1	1
phonetic	1	1
blitzen	1	1
rami	1	1
seasoning.the	1	1
cut-up	1	1
'refrigerator	1	1
luger-ish	1	1
..way	1	1
2800	1	1
tacotuesday	1	1
1421	1	1
8.2	1	1
8.4	1	1
.everyone	1	1
sopwith	1	1
cbh	1	1
italian-american	1	1
'authentic	1	1
..sucked	1	1
..like	1	1
loathed	1	1
eggless	1	1
sleezy	1	1
chernobyl	1	1
mulligan-ferry	1	1
cusp	1	1
cust	1	1
plasterboard-and-carpet	1	1
safron	1	1
python	1	1
paper/styro	1	1
capastomi	1	1
mindblown	1	1
afterthoughts	1	1
semi-metallic	1	1
sweatier	1	1
budlight	1	1
rottie	1	1
mosaik	1	1
kisu	1	1
uninventive	1	1
3-dollar	1	1
caramelizes	1	1
overcast	1	1
'buy	1	1
kokopeli	1	1
softening	1	1
ricemellow	1	1
day-to-day	1	1
wrong.this	1	1
aguirre	1	1
pompous	1	1
:15	1	1
combing	1	1
..here	1	1
scoundrel	1	1
coriander	1	1
dest	1	1
.waiting	1	1
hopping.the	1	1
mokie	1	1
4..	1	1
building..	1	1
*honest	1	1
non-happy	1	1
explaination	1	1
wrks	1	1
sinewy	1	1
swaky	1	1
nopalitos	1	1
untucked	1	1
12:20pm	1	1
sinews	1	1
deliscious.the	1	1
oh-well-what-can-you-do	1	1
contently	1	1
shone	1	1
uvula	1	1
mash/grits	1	1
symbol	1	1
cellulose	1	1
disappointed-	1	1
d.o.	1	1
butcher/restaurant	1	1
plates/	1	1
soon-ish	1	1
family-type	1	1
mammoths	1	1
ptown	1	1
4/26/2008	1	1
bourgeoise	1	1
executives	1	1
haoles	1	1
embarassingly	1	1
omgggggg	1	1
"2,99"	1	1
9.7	1	1
muerte	1	1
road/	1	1
.mmmmmm	1	1
overlapping	1	1
pixie	1	1
whoknowswhat	1	1
grate	1	1
puto	1	1
chained	1	1
tini	1	1
peaberry	1	1
non-casino	1	1
chaperons	1	1
uglier	1	1
4-Nov	1	1
regularily	1	1
15+years	1	1
ghanoush	1	1
slowing	1	1
'angels	1	1
seventeen-year	1	1
petroglyph	1	1
grattitude	1	1
chubs	1	1
estatic	1	1
revovations	1	1
actally	1	1
chancy	1	1
offering-	1	1
epilogue	1	1
coquettish	1	1
eon	1	1
99.99	1	1
mercenary	1	1
hellllooo	1	1
bastardized	1	1
for.the	1	1
crunchies	1	1
finallly	1	1
medicines	1	1
debaucherous	1	1
modern/artsy	1	1
also-rebuilt	1	1
'less	1	1
soused	1	1
ergo	1	1
form-tarts	1	1
thing-a-ma-jing	1	1
cuisne	1	1
*sigh*the	1	1
yorgurt	1	1
save-	1	1
egrets	1	1
poppa	1	1
pachinko	1	1
turkey/stuffing	1	1
handout	1	1
1940s	1	1
2:00am	1	1
tempa	1	1
brill	1	1
modern-esque	1	1
boyland	1	1
long-run	1	1
chicken/cheese	1	1
serrated	1	1
gift..	1	1
vikki	1	1
*so*	1	1
unmotivated	1	1
562ft	1	1
whitehall	1	1
interns	1	1
mistimed	1	1
miscarriage	1	1
restrurants	1	1
cubical	1	1
f*****g	1	1
gll	1	1
glo	1	1
nonedible	1	1
itunes	1	1
yumm-o	1	1
walkie	1	1
juans	1	1
bleach/animalpiss/pinesol	1	1
marianne	1	1
spooky	1	1
13-25	1	1
showstopping	1	1
*perfectly*	1	1
nuts-berries	1	1
architecturaly	1	1
cool=false	1	1
sr51	1	1
blitmore	1	1
outfitted	1	1
shuh	1	1
blowpops	1	1
beeswax	1	1
canned/packaged	1	1
tolerated	1	1
so-so..	1	1
sonoran-influenced	1	1
enjy	1	1
kadana	1	1
wetting	1	1
consetrate	1	1
springer	1	1
tempuras	1	1
~cheers	1	1
eclipse	1	1
crackery	1	1
indio	1	1
fez/switch/ticoz	1	1
groundskeepers	1	1
8.35	1	1
esther	1	1
fanciful	1	1
resented	1	1
cites	1	1
devotion	1	1
me..but	1	1
ordered-out	1	1
rewind	1	1
3/19/2010	1	1
zingy	1	1
lam	1	1
hurshid	1	1
lak	1	1
deli-sh	1	1
lat	1	1
unthreatening	1	1
nipped	1	1
www.ratemds.com	1	1
kreese	1	1
occurence	1	1
shucks	1	1
dis-colorization	1	1
ambulance	1	1
papercrazy	1	1
ramadas	1	1
table.as	1	1
sony	1	1
sludge	1	1
soles	1	1
stoutimisu	1	1
clanged	1	1
ozzing	1	1
jucy	1	1
gutbuster	1	1
salsa/hot	1	1
repulsive	1	1
rim/wheel	1	1
conversationalists	1	1
straining	1	1
lemon/butter/parmesan	1	1
privies	1	1
top-2	1	1
doled	1	1
measily	1	1
20yr	1	1
prolonged	1	1
atmosphere.what	1	1
snorefest	1	1
ying	1	1
crembrule	1	1
snackies	1	1
fellows	1	1
foodieproblems	1	1
dieses	1	1
compasstionate	1	1
month..sometimes	1	1
personality-wise	1	1
equiptment	1	1
vixen	1	1
non-birthday	1	1
differing	1	1
admits	1	1
smacking	1	1
ntl	1	1
in_insp_id=1484680	1	1
ntn	1	1
cornhusk	1	1
writhing	1	1
overdone/mushy	1	1
oppose	1	1
delved	1	1
kio	1	1
dexterity	1	1
mahrani	1	1
fire/cook	1	1
work-related	1	1
vibrate	1	1
..nuff	1	1
refills..	1	1
fanatical	1	1
acutal	1	1
meat/cheese/tortilla	1	1
a-ok..except	1	1
~5min	1	1
praline	1	1
unexplainable	1	1
brunch-time	1	1
muching	1	1
fishwife	1	1
for..the	1	1
ktc	1	1
.will	1	1
vastness	1	1
crabtastic	1	1
touch-screen	1	1
self-served	1	1
saradeans	1	1
ohana	1	1
dahliing	1	1
jamocha	1	1
night.10	1	1
aphrodisiac	1	1
boomin	1	1
to-the-tee	1	1
'ole	1	1
hang..	1	1
have~	1	1
option-	1	1
californa	1	1
horrible-	1	1
fitter	1	1
investments	1	1
chinese-mexican	1	1
asian/thai	1	1
yeh	1	1
mother'fn	1	1
ambiguously	1	1
crescenza	1	1
shttle	1	1
theatre-then	1	1
yeo	1	1
priced-	1	1
sharko	1	1
agape	1	1
like/dislikes	1	1
johanna	1	1
bolles	1	1
ticket.the	1	1
stear	1	1
pearson	1	1
speared	1	1
.pepsi	1	1
mcalpines	1	1
analytical	1	1
observes	1	1
ingreditants	1	1
buissness	1	1
itmes	1	1
head/neck	1	1
scrutinizing	1	1
capone	1	1
whaat	1	1
uber-tans	1	1
bar/hang	1	1
tahini-free	1	1
bien	1	1
farley	1	1
caves	1	1
whaaa	1	1
clued	1	1
ewveryone	1	1
bedecked	1	1
everyhting	1	1
vaule	1	1
calexico	1	1
pinal	1	1
jammed..	1	1
misunderstand	1	1
receiver	1	1
top-40	1	1
absinthe-based	1	1
bestows	1	1
la-z-boy	1	1
select=d-ovx_pn6cdce7cuqojlkg	1	1
33oz	1	1
aaaand	1	1
of..not	1	1
14-Mar	1	1
square-shaped	1	1
thrice	1	1
kitchen/dishware	1	1
topopo	1	1
.calling	1	1
millionth	1	1
contestant	1	1
'healthier	1	1
remy	1	1
stomped	1	1
pleasethanks	1	1
6.87	1	1
joint/bar	1	1
engine-	1	1
anti-prius	1	1
choices/competition	1	1
ageist	1	1
