word	tag	count	occurrence
hippy	JJ	1	1
speedometer	NN	1	1
pic-nic	JJ	1	1
here-they	NNP	1	1
campgrounds	NNS	1	1
unused	VBN	1	1
incorporating	VBG	1	1
saronno	NNP	1	1
puddin	NN	1	1
hoppy	RB	1	1
average.they	JJ	1	1
demolished	VBN	1	1
acknowlegment	NN	1	1
customer-service	JJ	1	1
distinguished	VBN	1	1
briones	NNP	1	1
big-kids	NNS	1	1
areee	NNP	1	1
plugging	NN	1	1
builds	NNS	1	1
it..lol	JJ	1	1
boddingtons	NNS	1	1
psychics	NNS	1	1
get'em	JJ	1	1
shhhhoooooop-	JJ	1	1
pain	JJ	1	1
downfall	NNP	1	1
expended	VBD	1	1
tread	NN	1	1
spectacular..	NNP	1	1
sassed	VBN	1	1
abc15	NNP	1	1
medium-spicy	NN	1	1
kadana	NNP	1	1
85045	CD	1	1
railings	NNS	1	1
offenses	NNS	1	1
brands	VBZ	1	1
burger/fries	NNS	1	1
classrooms	NNS	1	1
placate	VB	1	1
jczxtzsr3h75hagozr-fbw	JJ	1	1
7pm-11pm	CD	1	1
dispensing	NN	1	1
third-party	JJ	1	1
44th	JJ	1	1
waveforms	NNS	1	1
sparkle	VB	1	1
130-160/night	CD	1	1
boogie	NNP	1	1
old..	NNP	1	1
wal-mart	VB	1	1
plaque	JJ	1	1
childbirth	NN	1	1
carshow	NN	1	1
mefedex	NN	1	1
gussied	VBD	1	1
gottfried	NNP	1	1
veggie-potato	JJ	1	1
candy/goodness	JJ	1	1
*organ	JJ	1	1
ate.why	JJ	1	1
w/ox	NN	1	1
yessssss	NNP	1	1
3-d	CD	1	1
suited	JJ	1	1
cripes	NNS	1	1
pancreatitis	NNS	1	1
zingy	NN	1	1
edison	NNP	1	1
costrade	NNP	1	1
jamba	NN	1	1
zero-spot	JJ	1	1
blur	NN	1	1
toilet/bathtub	NNP	1	1
fee	VBP	1	1
illuminating	VBG	1	1
prance	VB	1	1
obliterating	VBG	1	1
honeyyyy	NNP	1	1
vung	NNP	1	1
addtion	NN	1	1
''go	NNP	1	1
rheumatologist	NN	1	1
massage-amazing	NN	1	1
v-day	NN	1	1
wolf	VB	1	1
third-rate	JJ	1	1
outermost	NN	1	1
f5	NNP	1	1
amaze-ballz	JJ	1	1
muddle	JJ	1	1
doin	NN	1	1
actually-	NN	1	1
commiserate	VB	1	1
_slow	NNP	1	1
admiring	NN	1	1
untoasted	JJ	1	1
humiliation	NN	1	1
con-air	JJ	1	1
reasonalble	JJ	1	1
acrylic-gel	NNP	1	1
lobby/pool	JJ	1	1
drags	NNS	1	1
escalate	VB	1	1
crews	NNS	1	1
producers	NNS	1	1
/beckettstable/app_482808091736012	-NONE-	1	1
bougie	NN	1	1
maciknaw	NNP	1	1
swaddled	VBN	1	1
logged	VBN	1	1
alia	NNP	1	1
arrowheads	NNS	1	1
sortiment	NN	1	1
mardigras	NNS	1	1
crackerjax	NN	1	1
shabu	PRP	1	1
abduction/rape	NN	1	1
#NAME?	JJ	1	1
'do	-NONE-	1	1
sparce	NN	1	1
ve	NNP	1	1
teching	NN	1	1
comfy-feeling	JJ	1	1
cherry	VBP	1	1
gianormous	JJ	1	1
alums	NNS	1	1
anglo	NN	1	1
bleu	VB	1	1
urged	VBN	1	1
bula/robbie	NNP	1	1
h.i.d	JJ	1	1
o'rama	NNP	1	1
replys	VBZ	1	1
suggests	NNS	1	1
frasher	NNP	1	1
rogue	NN	1	1
stomaching	VBG	1	1
difficultly	RB	1	1
complacency	NNP	1	1
blase	NN	1	1
pho	VB	1	1
j'adore	JJ	1	1
unsavory	JJ	1	1
hip-hip	NN	1	1
break-up	JJ	1	1
embarrasses	VBZ	1	1
packets	NNPS	1	1
decry	NN	1	1
chessesteak	NN	1	1
terrazas	NNS	1	1
trades/purchases	NNS	1	1
cottonball	DT	1	1
isn	VBP	1	1
lobby/waiting	JJ	1	1
~30	-NONE-	1	1
refusal	NN	1	1
tongue	JJ	1	1
non-judgmental	JJ	1	1
possessing	VBG	1	1
gai	VBP	1	1
pizzazz	NN	1	1
cornichons	NNS	1	1
whalers	NNP	1	1
japlipeno	NN	1	1
grail	NNP	1	1
pills	VBZ	1	1
pretentious	VBZ	1	1
hose	VBP	1	1
jarred	VBD	1	1
hrid:4ltqc2ovnsy8nuyw-nlu-w	JJ	1	1
ventis	NNS	1	1
indiscretions	NNS	1	1
buttoned	VBD	1	1
vanna	NNP	1	1
marg	JJ	1	1
howler	NNP	1	1
but-	JJ	1	1
behaves	NNS	1	1
awefull	NN	1	1
genre	JJ	1	1
stoutamisu	NN	1	1
cable	NN	1	1
ith	IN	1	1
drinks-	-NONE-	1	1
fido	NNP	1	1
ball-returns	NNS	1	1
midos	NNP	1	1
cross-country	NN	1	1
groped	VBN	1	1
service-type	NN	1	1
off/kicked	JJ	1	1
*other*	-NONE-	1	1
25th	CD	1	1
sedona	NN	1	1
transparent	JJ	1	1
wie	NN	1	1
cremated	VBN	1	1
'spa	NNP	1	1
busgirl	NN	1	1
is-	NN	1	1
imperfections	NNS	1	1
fallafel	NNP	1	1
diabetic	NNP	1	1
begrudged	VBD	1	1
post-work	NN	1	1
chik	NNP	1	1
beasley	NNP	1	1
sal	NN	1	1
hotel/resorts	NNS	1	1
draftsman	NN	1	1
ect..	NNP	1	1
squint	VBP	1	1
plums-	JJ	1	1
sash-	JJ	1	1
ensembles	NNS	1	1
bad-	JJ	1	1
untimely	RB	1	1
eitherway	NNP	1	1
also-	NNP	1	1
snippy	NN	1	1
boot..	NNP	1	1
1:00/1:30ish	JJ	1	1
rly	RB	1	1
puddling	NN	1	1
content	VBD	1	1
creation..	NNP	1	1
plato	NN	1	1
fabness	NN	1	1
senseless	NN	1	1
uhmazing	VBG	1	1
room/tv/bathroom/	NN	1	1
'shake	JJ	1	1
kabob..	NNP	1	1
stringed	VBN	1	1
dorados	NNP	1	1
sprinted	VBD	1	1
during/after	JJ	1	1
doubtfully	RB	1	1
gins	NNS	1	1
focis	NNP	1	1
ewwwwwww	NNP	1	1
rustler	NNP	1	1
crunchy-on-the-outside-creamy-on-the-inside	JJ	1	1
axis	NNP	1	1
rollover	RB	1	1
fawned	VBN	1	1
asparages	NNS	1	1
haji-baba	NN	1	1
isle	NNP	1	1
chevrolet	NNP	1	1
disk	NN	1	1
free-breeze	NN	1	1
pine	VB	1	1
fainted	VBN	1	1
bink	NN	1	1
catchy	NNP	1	1
alisia	NNP	1	1
board-	-NONE-	1	1
'eff	JJ	1	1
caddy-corner	JJ	1	1
wacky	NN	1	1
unobstrusive	JJ	1	1
romantic	NNP	1	1
stylishness	NN	1	1
wow	JJ	1	1
supps	NNS	1	1
50/leg	CD	1	1
disdain	VB	1	1
deleon	NNP	1	1
flooding	NN	1	1
whatever/whenever	JJ	1	1
pupils	NNS	1	1
disrupt	VB	1	1
thievery	VB	1	1
antler	JJR	1	1
trucker	NN	1	1
weeklyplus	NN	1	1
lizzie	NNP	1	1
^	NN	1	1
disagreed	NN	1	1
everyone..	NNP	1	1
alway	RB	1	1
edamame	VBN	1	1
backwoods	NNS	1	1
mudslide	NN	1	1
chipped	JJ	1	1
*for	NN	1	1
..racheal	JJ	1	1
muffled	VBN	1	1
subtext	NN	1	1
affogato-	NNP	1	1
biggie	NNP	1	1
backhanded	JJ	1	1
dead	RB	1	1
unhappily	RB	1	1
us-grateful	JJ	1	1
selena	NNP	1	1
community-based	JJ	1	1
deee	NNP	1	1
'casey	NN	1	1
galley	NN	1	1
redecorated	VBN	1	1
moseys	NNS	1	1
enoy	VB	1	1
third-pound	JJ	1	1
yuzu	NNP	1	1
'beijing	JJ	1	1
necessary	VB	1	1
disinfectant	JJ	1	1
sterile	VB	1	1
risked	VBD	1	1
ono	NN	1	1
maureen	NNP	1	1
hugh	JJ	1	1
salad-type	JJ	1	1
madison	NNP	1	1
sf/sg	JJ	1	1
assaulting	VBG	1	1
speared	VBN	1	1
scandinavian	NNP	1	1
semi-chewy	JJ	1	1
woukd	VBP	1	1
cachere	NNP	1	1
cards	VBZ	1	1
uncesssary	JJ	1	1
knockoffs	NNS	1	1
pseudo-cloth	JJ	1	1
potted	JJ	1	1
rowland	NNP	1	1
custard-filled	JJ	1	1
women-owned	JJ	1	1
envelope	VB	1	1
12/10/2007	CD	1	1
slllllow	VBD	1	1
dhea	NNP	1	1
elements-a	NNP	1	1
u.k.	NNP	1	1
ever-so-popular	JJ	1	1
gutters	NNS	1	1
eek	NN	1	1
schwarma	NNP	1	1
bound	RB	1	1
temperatures	VBZ	1	1
'guest	JJ	1	1
1:40	CD	1	1
seve	VBP	1	1
mouthwash	NN	1	1
moovelous	JJ	1	1
verado	NNP	1	1
knox	NN	1	1
wedded	VBN	1	1
inspected	VBN	1	1
confederate	NN	1	1
sense	NNP	1	1
oh-so-juicy	NN	1	1
belittled	VBN	1	1
by-the-slice	JJ	1	1
canucks	NNS	1	1
memorably	RB	1	1
third-shifter	JJ	1	1
sergeant	NNP	1	1
too-	-NONE-	1	1
tootsie	VBP	1	1
idiom	NN	1	1
smoke	VBD	1	1
room/section/department/store/mall	JJ	1	1
amateurs	NNS	1	1
recycle	VB	1	1
uuuummmmm	NN	1	1
chopstick	NN	1	1
delivery/take-out	IN	1	1
doral	NNP	1	1
8-foot	JJ	1	1
best	VBP	1	1
tasso	RB	1	1
rounds	VBZ	1	1
reachin	NN	1	1
sopaipillas	NNS	1	1
ironed	VBD	1	1
ridic	NNP	1	1
2x4s	CD	1	1
guanabana	NNP	1	1
j-lo	NNP	1	1
artists	NNP	1	1
hens	NNS	1	1
outsfanding	VBG	1	1
fitch	NNP	1	1
grouponites	VBZ	1	1
emptys	NNS	1	1
laugh*	-NONE-	1	1
stores..its	NNS	1	1
'picnic	JJ	1	1
seething	NN	1	1
dickeys	NNP	1	1
evans	NNP	1	1
steeling	VBG	1	1
peachy	JJ	1	1
happend	NN	1	1
goodwills	NNS	1	1
lucid	JJ	1	1
gim	VB	1	1
riedel	NNP	1	1
massge	NN	1	1
dansko	NNP	1	1
wildflower	VB	1	1
one-handed	JJ	1	1
majic	JJ	1	1
bushes	VBZ	1	1
o.h.so	NNP	1	1
randi	NNP	1	1
*fish	JJ	1	1
co-tenants	NNS	1	1
tamari	VBP	1	1
goma-ae	-NONE-	1	1
punctuality	NN	1	1
qaurter	NNP	1	1
chef..	NNP	1	1
upside-down	JJ	1	1
wagyu	NN	1	1
stinking	VBG	1	1
flinging	VBG	1	1
burer	NN	1	1
rib-stickin	JJ	1	1
under-done	JJ	1	1
bumpin	VBP	1	1
haaaa	NNP	1	1
sadists	NNS	1	1
.say	JJ	1	1
newspaper	NNP	1	1
applesauce	NN	1	1
salad/gyro	-NONE-	1	1
mix-a-lot	NNP	1	1
0.45	CD	1	1
espress	NN	1	1
steered	VBD	1	1
telecaster	NNP	1	1
5minutes	CD	1	1
re-stocked	JJ	1	1
hole-cleaning-table-cloth	JJ	1	1
uneasy	NN	1	1
enjoyable	NN	1	1
succeed..	NNP	1	1
overzealous	JJ	1	1
moviegoer	NN	1	1
thug-looking	JJ	1	1
shamel	NN	1	1
smitty	NNP	1	1
customer-friendly	RB	1	1
swirling	NN	1	1
drat	NNP	1	1
farsi	NNP	1	1
childcare	JJ	1	1
fibrous	JJ	1	1
0.89	CD	1	1
boozy	JJ	1	1
boycott	NN	1	1
//www.nytimes.com/2012/12/11/business/jared-fogle-subway-guy-on-being-recognized-in-airports.html	JJ	1	1
#NAME?	JJ	1	1
three-variety	NN	1	1
pre-millenial	JJ	1	1
asparagus-with	JJ	1	1
novi	NNP	1	1
bladder	NNP	1	1
myriad	NN	1	1
patio..	NNP	1	1
jet	NNP	1	1
afterthough	JJ	1	1
rollin	NNP	1	1
nubby	NN	1	1
nearish	NN	1	1
bust	VB	1	1
nobodies	NNS	1	1
lost/	-NONE-	1	1
teen-age	NN	1	1
all-over-the-place	NN	1	1
int'l	NNP	1	1
find/near	JJ	1	1
tagliatelle	NN	1	1
melt/kosher	JJ	1	1
iirc	NNP	1	1
alert	VBP	1	1
pale	VBP	1	1
japanse	NNP	1	1
alert	VBD	1	1
aussie	NNP	1	1
33rd	JJ	1	1
climb-max	JJ	1	1
.ehhhh	JJ	1	1
retro-chic	JJ	1	1
golf	VBP	1	1
ask..	NNP	1	1
paperthin	NN	1	1
excel	JJ	1	1
unger	NNP	1	1
bok	VBP	1	1
emits	VBZ	1	1
parmigiano-reggiano	-NONE-	1	1
ornament	NN	1	1
reprogramming	NN	1	1
second-hand	JJ	1	1
dirrrrtttyyy	NNP	1	1
caricature	NN	1	1
equidistant	JJ	1	1
james	NNS	1	1
retlab	NNP	1	1
chica	NNP	1	1
ps2	NNP	1	1
lodging	NN	1	1
kulcha	NN	1	1
illy	RB	1	1
filth	NNP	1	1
thursday-saturday	JJ	1	1
acceptance	NNP	1	1
heffeweisen	NNP	1	1
leery	NN	1	1
mothballs	NNS	1	1
13-Oct	CD	1	1
re-joined	JJ	1	1
cruiser	NNP	1	1
stocked	NNP	1	1
slowing	VBG	1	1
morning..big	NNP	1	1
emphatically	RB	1	1
bakery	RB	1	1
6:40pm	CD	1	1
chill	VBP	1	1
woodwork	NN	1	1
beasties	NNS	1	1
shop/creperie	NN	1	1
loose	VBD	1	1
evict	VBP	1	1
innacurate	JJ	1	1
obvisouly	RB	1	1
stubble	JJ	1	1
irritate	VB	1	1
state-side	JJ	1	1
dispensing	VBG	1	1
socialized	VBD	1	1
octopi	NN	1	1
complain-	VB	1	1
socialized	VBN	1	1
god	JJ	1	1
bankrupt	VBD	1	1
belt	VB	1	1
shell	VB	1	1
ohhhhhh	NNP	1	1
cinammon	JJ	1	1
conchinita	NNP	1	1
consitancy	NN	1	1
chuey	NNP	1	1
select=y6gf0oms3bwu8vjc7kymsg	JJ	1	1
mythos	VBZ	1	1
sanctum	NN	1	1
dining/patio/bar	JJ	1	1
n'cheese	JJ	1	1
letterpress	NN	1	1
bonded	VBN	1	1
lathe	NN	1	1
half-and-half	JJ	1	1
throttle	RB	1	1
heloc	NNP	1	1
burdened	VBN	1	1
pta	NNP	1	1
cburg	NN	1	1
crab	JJ	1	1
yummmmyyy	NN	1	1
#NAME?	NNS	1	1
sayin	NN	1	1
gauchos	NNS	1	1
~12am	JJ	1	1
medicated	VBN	1	1
airfare	NN	1	1
boars	NNS	1	1
meanest	NNP	1	1
spinatos	VBZ	1	1
sputter	NN	1	1
family-friendly	RB	1	1
game-	NNP	1	1
fallen	NN	1	1
enough-	NN	1	1
votes	NNS	1	1
fabuloso	NN	1	1
aeropostale	NN	1	1
blessing	VBG	1	1
summerwinds	NNPS	1	1
//goo.gl/pmajh	JJ	1	1
waitressess	NN	1	1
pig	VB	1	1
#NAME?	JJ	1	1
dark	VBD	1	1
ill-mannered	JJ	1	1
hmmmm..hmmnnmm..	NNP	1	1
breezy	NN	1	1
hoity-toity	NN	1	1
..geez	JJ	1	1
connecticut	NNP	1	1
parlour	NNP	1	1
uncommon	VB	1	1
topping-wise	JJ	1	1
recived	VBD	1	1
crusader	NNP	1	1
stuuupid	JJ	1	1
other..	NNP	1	1
wheelchaired	VBD	1	1
tipper	NNP	1	1
chiang	NNP	1	1
weve	NNP	1	1
schoolbook	NN	1	1
foof	JJ	1	1
cod	VBN	1	1
amalgamation	NN	1	1
propriator	NN	1	1
sorbet-like	JJ	1	1
beef..	-NONE-	1	1
amusing	NNP	1	1
rifled	VBD	1	1
latte-making	JJ	1	1
determining	NN	1	1
reapply	RB	1	1
comply	RB	1	1
obtuse	RB	1	1
1997	CD	1	1
air	PRP$	1	1
chic	NN	1	1
weekend.nothing	JJ	1	1
infinitely	NNP	1	1
whaat	IN	1	1
hustled	VBN	1	1
135	CD	1	1
locavore	NN	1	1
30ish	JJ	1	1
tsk	NNP	1	1
corner	JJR	1	1
freind	NN	1	1
declicious	NNP	1	1
bartender/manager	JJ	1	1
specific	VBP	1	1
muddled	JJ	1	1
//www.peopleofwalmart.com	JJ	1	1
clearly	JJ	1	1
nutela	NNP	1	1
"staff,"	NN	1	1
un-resentfully	RB	1	1
hindu	NNP	1	1
mozart	NNP	1	1
street-style	JJ	1	1
pirouettes	VBZ	1	1
hbs	NNP	1	1
over-stylized	JJ	1	1
bolt	VB	1	1
wthat	VBD	1	1
agers	NNS	1	1
exploit	VB	1	1
parrot	NN	1	1
ammmazing	NNP	1	1
biscut	NN	1	1
pike	NN	1	1
shuro	NN	1	1
can-sized	JJ	1	1
more.but	JJ	1	1
stalker	NN	1	1
kibbeh	NN	1	1
appreciate	RB	1	1
mornings	VBZ	1	1
cantaloupe	NNP	1	1
roc2	NNP	1	1
saturating	NN	1	1
wingspans	NNS	1	1
canolli	NN	1	1
rav	NN	1	1
lettuce	JJ	1	1
rapes	NNS	1	1
axe-holes	NNS	1	1
:dies	NNS	1	1
paleteria	NN	1	1
subtracts	NNS	1	1
butttttttttttttttttttttttttt	NN	1	1
9-stamp	CD	1	1
labyrinth	NN	1	1
contrarian	JJ	1	1
awful..but	CC	1	1
vco	NNP	1	1
rice/half	JJ	1	1
intersects	NNS	1	1
france	NN	1	1
untasty	NN	1	1
#NAME?	JJ	1	1
aig	NNP	1	1
pliable	JJ	1	1
hipsterettes	NNS	1	1
garlicy	NN	1	1
hillier	NN	1	1
that.	NNP	1	1
digressing	VBG	1	1
cabin	NNP	1	1
low-built	JJ	1	1
limoncello	NNP	1	1
.awful	JJ	1	1
serving	NNP	1	1
hound	VB	1	1
weve	NN	1	1
celebrated	NNP	1	1
waveland	NNP	1	1
manana	NNS	1	1
grand	RB	1	1
easy-bake-oven	JJ	1	1
pinkberry	NN	1	1
see-	-NONE-	1	1
discard	VBP	1	1
carvings	NNS	1	1
mastermind	VB	1	1
day.i	NN	1	1
benedict..	NNP	1	1
tea/limeade/lemonades	NNS	1	1
xurri	NNP	1	1
itmes	NNS	1	1
surreptitious	JJ	1	1
sushi/teppan	JJ	1	1
2	CD	1	1
5:03	CD	1	1
3-5pm	CD	1	1
vostok	NNP	1	1
noisey	PRP	1	1
miss-	-NONE-	1	1
incurring	NN	1	1
prefab	NN	1	1
enought	JJ	1	1
reiterated	VBN	1	1
pricky	NN	1	1
celiac	VBP	1	1
rudi	NNP	1	1
skywalker	NNP	1	1
terrifying	NN	1	1
healthly	RB	1	1
orders/serving	JJ	1	1
lucyyyyyyyyyyy	NNP	1	1
mongoloan	NN	1	1
existed	JJ	1	1
saturated	VBD	1	1
alwasy	JJ	1	1
restaurants	NNPS	1	1
either..they	NN	1	1
.friday	JJ	1	1
under-toilet	JJ	1	1
misconceptions	NNS	1	1
stilled	VBD	1	1
align	VBP	1	1
40-50	CD	1	1
theft	VBN	1	1
om-gosh	JJ	1	1
gouging	VBG	1	1
town-exceptional	JJ	1	1
evidently	NNP	1	1
choi	NNP	1	1
raunchy	JJ	1	1
b-ready	NNP	1	1
rebirth	JJ	1	1
discipline	NN	1	1
4yo	CD	1	1
shooing	VBG	1	1
frisko	NNP	1	1
bucco	RB	1	1
opulent	NN	1	1
insures	NNS	1	1
hushed	JJ	1	1
opentable	JJ	1	1
sundrops	NNP	1	1
waffled	VBN	1	1
teamed	VBN	1	1
gelatenous	JJ	1	1
onyx	NNP	1	1
winner	NNP	1	1
location-worth	JJ	1	1
..strings	NNS	1	1
mezza	NNP	1	1
gas	VBD	1	1
cosmos	NNS	1	1
travel-induced	JJ	1	1
tax	NNP	1	1
move-in	JJ	1	1
pizza-review	JJ	1	1
arni	NNP	1	1
yayyy	NNP	1	1
bundy	NN	1	1
#NAME?	JJ	1	1
24.47	CD	1	1
half-tomato	-NONE-	1	1
equaling	VBG	1	1
sotelo	NNP	1	1
shine	VBP	1	1
flavor-filled	JJ	1	1
mumble	JJ	1	1
his/charleen	JJ	1	1
kinds-	NN	1	1
post-conference	NN	1	1
mcmenamins	NNP	1	1
24kb/s	CD	1	1
chiropractor	NNP	1	1
logans	NNP	1	1
howdy	NN	1	1
abouth	NN	1	1
325i	CD	1	1
standup	NNP	1	1
fot	NN	1	1
draining	NN	1	1
hung	VBD	1	1
too..will	NNP	1	1
baby-pitchers	NNS	1	1
valentinos	NNP	1	1
tangy-spicy	NN	1	1
consent	NN	1	1
misunderstood	VBD	1	1
differ	VB	1	1
..anyway	JJ	1	1
hive	JJ	1	1
helplessly	RB	1	1
salumi	NN	1	1
urbane	JJ	1	1
mommy	NNP	1	1
hung	VBN	1	1
soy-based	JJ	1	1
taken-away	JJ	1	1
ibxb1oar7v90r3hjbcmncg	NNP	1	1
tomato/ketchup	JJ	1	1
-60	-NONE-	1	1
black-belt	-NONE-	1	1
well-cut	JJ	1	1
nooo	RB	1	1
priced	NNP	1	1
nova	NN	1	1
non-deep	JJ	1	1
4/1/2012	CD	1	1
misadventure	NN	1	1
hypothesis	NN	1	1
fire..that	JJ	1	1
pub/dive	JJ	1	1
ambition	NN	1	1
pouch	JJ	1	1
gurarna	NN	1	1
'specialty	JJ	1	1
over-sweet	JJ	1	1
sappy	JJ	1	1
puke	JJ	1	1
stars=	JJ	1	1
choice*	-NONE-	1	1
squelching	VBG	1	1
quartile	NN	1	1
networks	NNP	1	1
networks	NNS	1	1
granular	JJ	1	1
#NAME?	JJ	1	1
cheap/plentiful	JJ	1	1
delightfulyy	NN	1	1
phillies	NNS	1	1
spr	NNP	1	1
park/industrial	JJ	1	1
calypso	RB	1	1
bills	NNP	1	1
cambodian	NNP	1	1
150-	CD	1	1
chandler	JJR	1	1
astonished	VBN	1	1
complained	NNP	1	1
client..	NNP	1	1
ubran	NNP	1	1
premixed	VBD	1	1
12:16am	CD	1	1
korina	NNP	1	1
above-mentioned	JJ	1	1
accelerating	VBG	1	1
froth	NN	1	1
coriander	NN	1	1
vikki	NNP	1	1
chiles..	NNP	1	1
mindblowing	VBG	1	1
fries..ice	NN	1	1
oom	NNP	1	1
eggjoints	NNS	1	1
#NAME?	JJ	1	1
chata	NNP	1	1
chingalingas	NNP	1	1
gangbusters	NNS	1	1
pot-roasty	JJ	1	1
sharpie	NN	1	1
.when	JJ	1	1
1977	CD	1	1
1x/mth	JJ	1	1
grates	NNS	1	1
bacon	RB	1	1
chicharonnes	NNP	1	1
deliuvery	NN	1	1
induce	VB	1	1
vermicelli	PRP	1	1
overfills	NNS	1	1
paddles	VBZ	1	1
e-club	NN	1	1
donut..it	NN	1	1
'too	-NONE-	1	1
shirts	VBZ	1	1
terminus	NN	1	1
holistic	JJ	1	1
u-swirl	NN	1	1
straying	NN	1	1
#NAME?	JJ	1	1
non-birthday	JJ	1	1
perpetrator	NN	1	1
owner/baker/cashier	JJ	1	1
flat-brimmed	JJ	1	1
mid-lake	NNP	1	1
jerseys	NNS	1	1
closed	JJ	1	1
6ish	CD	1	1
ehhh	JJ	1	1
..oo	NN	1	1
afew	JJ	1	1
terribly	NNP	1	1
tripp	NNP	1	1
wig	NN	1	1
taquito	NNP	1	1
bell-bottom	JJ	1	1
lofts	NNP	1	1
interacting	NN	1	1
part-they	NN	1	1
bother	NNP	1	1
french	VB	1	1
sep.	NNP	1	1
salesy	NN	1	1
mountain-	NNP	1	1
anthe	NNP	1	1
neverending	NN	1	1
dancing/playing	JJ	1	1
d.o	JJ	1	1
amaizing	VBG	1	1
silken	VBN	1	1
puf	NN	1	1
cream/coffee	NN	1	1
poppys	NNP	1	1
karoke	VB	1	1
4-Nov	CD	1	1
tinny-tiny	JJ	1	1
skee	VB	1	1
too..ca	NNP	1	1
tikamasala	NNP	1	1
bistro/cafe	JJ	1	1
a34	NNP	1	1
99.9	CD	1	1
draft	VBD	1	1
beret	NN	1	1
draft	VBN	1	1
por	NNP	1	1
retirees	NNS	1	1
insta-mark-up	JJ	1	1
tuna-	NN	1	1
perverse	NN	1	1
jobots	NNS	1	1
choice	VBP	1	1
bakersfield	NNP	1	1
gooooood	NNP	1	1
clones	NNS	1	1
stoplight	NN	1	1
taboo	RB	1	1
brass	NN	1	1
mouthy	NN	1	1
transparency	NN	1	1
shoudl	NN	1	1
botton	NN	1	1
rival	JJ	1	1
microwaveable	JJ	1	1
panbroiled	NNP	1	1
blackberries-	JJ	1	1
..michael	JJ	1	1
wall/dive	JJ	1	1
origination	NN	1	1
poor-college-kid	JJ	1	1
republica	NNP	1	1
un	JJ	1	1
kimmel	NNP	1	1
afforded	VBD	1	1
12/12/2007	CD	1	1
pizzaiuoli	NNP	1	1
kiwi-pineapple	JJ	1	1
whine	VB	1	1
autumny	NN	1	1
8lbs	CD	1	1
vacs	NNS	1	1
uuuuhhhhhh	NN	1	1
vivid	VBN	1	1
lyche	NNP	1	1
5.45/	CD	1	1
authorize	VB	1	1
alumni	NNP	1	1
apotheosis	NN	1	1
laminate	NN	1	1
*rolling	JJ	1	1
hydraulic	JJ	1	1
modern/classy	JJ	1	1
2012..cash	JJ	1	1
coladas	NNP	1	1
stash	VB	1	1
segregation	NN	1	1
commitment-less	JJ	1	1
checkin	NNP	1	1
unworn	NN	1	1
space-time	JJ	1	1
topping-less	JJ	1	1
hs	NNS	1	1
selves	VBZ	1	1
elapses	NNS	1	1
out..fo	JJ	1	1
quattro	NNP	1	1
largemouth	NN	1	1
dressing-so	NN	1	1
merriment	NN	1	1
sytle	NN	1	1
retention	NN	1	1
divinely	RB	1	1
select=lxtbwrylokchehh4zxze9q	JJ	1	1
mcclendons	NNS	1	1
aquitas	NNS	1	1
marshals	NNS	1	1
cavs/suns	NNS	1	1
cuticle	JJ	1	1
complimenting	VBG	1	1
professor	NN	1	1
textbooks	NNS	1	1
boyce	NNP	1	1
manicures/pedicures	NNS	1	1
study/do	NNP	1	1
truckload	NN	1	1
withered	VBN	1	1
juice/coffee	JJ	1	1
55th	JJ	1	1
taste/description	NNP	1	1
byc	JJ	1	1
wat	JJ	1	1
kachina	NN	1	1
durrr	NNP	1	1
bear-	JJ	1	1
thorough	NNP	1	1
nationwide	IN	1	1
predicted	VBN	1	1
numbed	VBN	1	1
10/26/2010	CD	1	1
biere	VB	1	1
yaos	NNP	1	1
bagels/	-NONE-	1	1
will.never.come.back	VBP	1	1
flaver	NN	1	1
peppered	NNP	1	1
splashed	VBN	1	1
mailer	JJR	1	1
cud	VBD	1	1
pagoda	NN	1	1
stickin'	NNP	1	1
buffet-hater	JJ	1	1
displayed	JJ	1	1
misbehaved	VBN	1	1
az-	NNP	1	1
install	DT	1	1
rave	JJ	1	1
swindlers	NNS	1	1
usual-	NN	1	1
thing-	NNP	1	1
jesters	NNS	1	1
icre	NN	1	1
priss	JJ	1	1
jupina	NN	1	1
shari	NNP	1	1
condiments/compliments	NNS	1	1
wine-	JJ	1	1
tc	JJ	1	1
welcomes	NNS	1	1
mich	VB	1	1
maytag	NNP	1	1
shows	NNP	1	1
malabar	NN	1	1
anzios	NNP	1	1
north	IN	1	1
bread-sticks	NNS	1	1
clocked	VBN	1	1
westminster	NNP	1	1
low-tier	JJ	1	1
iii	NNP	1	1
chingona	NNP	1	1
towing	VBG	1	1
smoothy	NN	1	1
force-fed	JJ	1	1
baskin-robbins	VBZ	1	1
saints	NNS	1	1
yada-yada	JJ	1	1
3-4oz	CD	1	1
wanna-be	NN	1	1
permeated	NNP	1	1
reachable	JJ	1	1
kitchy	NN	1	1
ripple	NN	1	1
bad-ass	JJ	1	1
puck	NNP	1	1
fishers	NNS	1	1
ghiradeli	NN	1	1
frier	NN	1	1
soften	NNS	1	1
bready	NN	1	1
substantiate	VB	1	1
frap	NN	1	1
integrate	VB	1	1
florentine	NNP	1	1
subscribing	NN	1	1
watercolor	NN	1	1
lahvosh	NN	1	1
plastic-looking	JJ	1	1
waaay	RB	1	1
tootsie	NN	1	1
waters/drinks	NNS	1	1
dowsed	VBD	1	1
cochroach	NN	1	1
zen-spot	NN	1	1
quilts	NNS	1	1
whisky	NNP	1	1
